customer_id,campaign_id,activity_date,opened,clicked,purchased,revenue,age_group,region,customer_type
5638,1,12/16/2025,0,0,0,0,18-25,South,New
6148,2,7/15/2025,1,0,0,0,26-35,East,New
406,2,9/19/2025,1,0,0,0,26-35,East,Returning
4011,1,9/15/2025,0,0,0,0,26-35,East,Returning
3590,1,7/4/2025,0,0,0,0,18-25,West,Returning
4062,2,12/16/2025,1,0,0,0,50+,West,Returning
1374,1,7/5/2025,0,0,0,0,26-35,South,Returning
3721,1,11/3/2025,0,0,0,0,36-50,East,New
984,2,8/24/2025,1,0,0,0,18-25,East,New
7567,2,10/16/2025,0,0,0,0,50+,Midwest,Returning
4697,2,9/27/2025,0,0,0,0,50+,South,New
277,1,8/9/2025,0,0,0,0,26-35,Midwest,New
4046,1,9/16/2025,0,0,0,0,26-35,South,Returning
7411,1,11/5/2025,0,0,0,0,36-50,South,New
5943,1,10/11/2025,0,0,0,0,36-50,East,Returning
2184,2,8/10/2025,0,0,0,0,36-50,West,Returning
7139,1,8/16/2025,0,0,0,0,26-35,South,Returning
1485,1,11/3/2025,0,0,0,0,50+,South,New
1974,2,8/7/2025,1,0,0,0,36-50,South,Returning
1240,1,10/16/2025,0,0,0,0,26-35,South,Returning
7384,1,12/23/2025,0,0,0,0,36-50,East,Returning
5736,1,10/12/2025,0,0,0,0,26-35,Midwest,New
4144,1,8/20/2025,0,0,0,0,26-35,South,Returning
5344,1,10/29/2025,0,0,0,0,26-35,Midwest,Returning
2071,2,12/18/2025,0,0,0,0,26-35,East,Returning
566,2,10/25/2025,0,0,0,0,36-50,Midwest,New
6767,2,10/11/2025,0,0,0,0,26-35,West,New
7714,2,10/19/2025,0,0,0,0,26-35,Midwest,Returning
285,1,7/13/2025,0,0,0,0,26-35,South,New
414,2,7/5/2025,0,0,0,0,26-35,East,Returning
4477,1,10/16/2025,0,0,0,0,18-25,West,Returning
345,1,9/25/2025,0,0,0,0,36-50,East,New
5773,1,12/25/2025,0,0,0,0,36-50,Midwest,Returning
7563,2,9/24/2025,0,0,0,0,50+,East,New
2240,1,11/29/2025,0,0,0,0,36-50,East,New
2355,1,10/27/2025,0,0,0,0,36-50,South,Returning
6908,1,8/24/2025,0,0,0,0,26-35,East,Returning
2850,1,12/3/2025,1,0,0,0,26-35,West,Returning
1923,1,7/18/2025,0,0,0,0,26-35,South,Returning
675,2,11/3/2025,0,0,0,0,26-35,South,Returning
6719,1,9/21/2025,1,0,0,0,26-35,South,New
7408,2,11/8/2025,1,1,1,117.82,26-35,Midwest,Returning
629,1,7/18/2025,0,0,0,0,26-35,Midwest,Returning
6424,1,8/6/2025,0,0,0,0,26-35,Midwest,Returning
1280,2,8/23/2025,0,0,0,0,18-25,Midwest,Returning
1111,2,10/10/2025,0,0,0,0,36-50,West,New
3048,1,12/13/2025,0,0,0,0,36-50,East,Returning
3494,2,12/11/2025,0,0,0,0,36-50,South,New
6833,2,10/26/2025,0,0,0,0,36-50,West,Returning
5598,1,7/21/2025,0,0,0,0,36-50,South,New
1157,2,11/19/2025,1,0,0,0,36-50,West,New
4673,1,11/30/2025,0,0,0,0,18-25,Midwest,New
7004,2,10/6/2025,0,0,0,0,50+,South,New
5297,1,7/12/2025,0,0,0,0,26-35,East,New
1838,2,7/31/2025,1,0,0,0,36-50,West,Returning
1031,2,11/23/2025,0,0,0,0,18-25,East,Returning
3621,2,7/28/2025,0,0,0,0,26-35,South,Returning
3778,1,8/30/2025,0,0,0,0,50+,East,New
2822,2,11/15/2025,1,1,0,0,18-25,South,New
875,1,7/28/2025,0,0,0,0,26-35,East,Returning
946,1,9/16/2025,0,0,0,0,18-25,South,Returning
4232,1,11/1/2025,1,0,0,0,18-25,East,Returning
7555,2,9/28/2025,1,0,0,0,50+,East,Returning
4784,2,12/5/2025,1,0,0,0,36-50,South,Returning
3506,2,8/2/2025,1,0,0,0,36-50,South,New
7451,1,10/12/2025,1,0,0,0,26-35,West,New
5523,2,9/4/2025,0,0,0,0,18-25,Midwest,Returning
5744,2,10/9/2025,0,0,0,0,36-50,East,Returning
4603,2,7/24/2025,1,0,0,0,26-35,South,New
6104,2,11/1/2025,0,0,0,0,26-35,South,New
4014,1,8/6/2025,0,0,0,0,26-35,South,Returning
4977,2,11/23/2025,1,0,0,0,26-35,South,Returning
4933,2,12/7/2025,0,0,0,0,50+,Midwest,Returning
6022,2,8/31/2025,1,0,0,0,36-50,West,Returning
7187,1,11/7/2025,0,0,0,0,18-25,South,Returning
2355,1,10/7/2025,0,0,0,0,26-35,West,Returning
5595,1,12/1/2025,1,0,0,0,36-50,South,Returning
254,2,12/14/2025,0,0,0,0,26-35,East,Returning
4260,1,12/5/2025,0,0,0,0,50+,Midwest,New
7190,2,8/16/2025,1,0,0,0,26-35,Midwest,New
5162,1,10/15/2025,0,0,0,0,26-35,East,Returning
2142,1,7/17/2025,1,0,0,0,36-50,East,Returning
4852,1,8/24/2025,0,0,0,0,36-50,South,New
2862,1,9/4/2025,0,0,0,0,26-35,West,Returning
3465,1,9/27/2025,0,0,0,0,50+,Midwest,Returning
1825,2,11/27/2025,0,0,0,0,18-25,West,Returning
4999,2,7/4/2025,1,0,0,0,26-35,East,Returning
1587,1,9/27/2025,0,0,0,0,50+,West,New
3549,1,11/25/2025,1,0,0,0,26-35,West,Returning
7514,2,8/11/2025,0,0,0,0,18-25,East,New
6061,1,11/22/2025,0,0,0,0,18-25,East,New
3315,2,7/14/2025,0,0,0,0,36-50,East,Returning
7752,2,9/30/2025,0,0,0,0,26-35,South,New
112,2,12/25/2025,1,0,0,0,36-50,East,Returning
7679,1,9/6/2025,0,0,0,0,36-50,South,Returning
2818,2,10/24/2025,1,0,0,0,36-50,East,New
6566,2,8/1/2025,0,0,0,0,50+,South,New
7581,1,9/14/2025,0,0,0,0,36-50,West,New
4815,1,7/14/2025,0,0,0,0,18-25,Midwest,Returning
4884,1,7/21/2025,0,0,0,0,50+,Midwest,Returning
5995,1,8/28/2025,0,0,0,0,26-35,East,Returning
1918,2,12/24/2025,1,0,0,0,36-50,East,Returning
1425,1,12/16/2025,1,0,0,0,26-35,South,New
2750,1,7/11/2025,0,0,0,0,18-25,East,Returning
3833,1,7/13/2025,0,0,0,0,36-50,East,New
5944,2,11/1/2025,0,0,0,0,36-50,Midwest,Returning
2059,2,12/18/2025,1,0,0,0,50+,East,New
4519,2,9/30/2025,0,0,0,0,26-35,South,Returning
28,2,10/4/2025,0,0,0,0,36-50,West,New
248,1,10/17/2025,0,0,0,0,26-35,West,Returning
7734,2,9/18/2025,0,0,0,0,36-50,East,New
6803,1,11/12/2025,0,0,0,0,26-35,West,Returning
6911,1,7/23/2025,0,0,0,0,26-35,East,Returning
2630,2,7/11/2025,0,0,0,0,36-50,South,Returning
4110,2,7/13/2025,0,0,0,0,36-50,West,Returning
5398,2,8/10/2025,0,0,0,0,36-50,South,Returning
2034,2,10/7/2025,0,0,0,0,50+,East,New
5956,1,8/17/2025,0,0,0,0,36-50,West,New
5544,1,10/16/2025,0,0,0,0,36-50,East,Returning
3259,2,7/4/2025,0,0,0,0,36-50,West,Returning
3479,2,9/17/2025,1,0,0,0,26-35,East,Returning
2459,2,7/27/2025,0,0,0,0,26-35,West,Returning
6427,2,8/21/2025,0,0,0,0,50+,Midwest,Returning
7896,1,10/25/2025,0,0,0,0,36-50,South,New
7997,1,7/3/2025,0,0,0,0,26-35,Midwest,Returning
6172,1,11/16/2025,0,0,0,0,18-25,West,Returning
2793,2,8/18/2025,0,0,0,0,26-35,West,Returning
6249,2,12/3/2025,1,0,0,0,36-50,West,New
1956,2,11/6/2025,0,0,0,0,50+,Midwest,New
7173,2,12/10/2025,0,0,0,0,36-50,South,New
2140,2,10/18/2025,0,0,0,0,36-50,South,New
3223,1,9/12/2025,1,0,0,0,50+,East,Returning
747,1,7/29/2025,0,0,0,0,26-35,South,New
651,1,7/14/2025,1,0,0,0,18-25,Midwest,Returning
3153,2,11/20/2025,0,0,0,0,36-50,West,Returning
4402,1,10/25/2025,0,0,0,0,50+,East,Returning
140,2,7/27/2025,0,0,0,0,26-35,Midwest,Returning
6770,1,7/18/2025,0,0,0,0,36-50,Midwest,New
916,2,11/21/2025,0,0,0,0,50+,South,Returning
7988,1,7/11/2025,1,1,1,46.15,18-25,West,Returning
2174,2,10/1/2025,0,0,0,0,26-35,Midwest,Returning
3032,1,8/28/2025,0,0,0,0,26-35,Midwest,Returning
1279,2,11/7/2025,1,0,0,0,26-35,South,Returning
6596,2,7/11/2025,0,0,0,0,26-35,South,New
5858,1,7/15/2025,1,0,0,0,26-35,South,New
629,2,7/26/2025,1,0,0,0,36-50,West,New
845,2,11/11/2025,0,0,0,0,36-50,West,New
4873,1,11/6/2025,1,0,0,0,50+,Midwest,Returning
6928,2,11/7/2025,0,0,0,0,36-50,South,Returning
879,2,10/12/2025,1,0,0,0,36-50,Midwest,New
1769,2,8/1/2025,1,0,0,0,26-35,East,Returning
4363,2,8/10/2025,1,0,0,0,18-25,South,Returning
869,2,7/25/2025,0,0,0,0,26-35,West,New
2437,1,7/23/2025,0,0,0,0,36-50,West,New
81,1,11/12/2025,0,0,0,0,26-35,South,Returning
3994,1,9/21/2025,1,0,0,0,36-50,South,New
5722,2,9/13/2025,0,0,0,0,36-50,South,New
3296,1,7/27/2025,0,0,0,0,26-35,East,Returning
2053,1,10/25/2025,1,0,0,0,26-35,East,Returning
3395,2,11/27/2025,0,0,0,0,36-50,South,New
4076,1,7/2/2025,0,0,0,0,36-50,East,Returning
1326,1,12/15/2025,0,0,0,0,18-25,East,Returning
893,2,8/3/2025,0,0,0,0,36-50,South,New
1455,2,12/12/2025,0,0,0,0,18-25,West,New
7883,2,11/12/2025,0,0,0,0,36-50,East,Returning
5784,1,12/8/2025,0,0,0,0,50+,Midwest,New
1004,2,8/5/2025,0,0,0,0,18-25,West,New
2411,2,10/10/2025,0,0,0,0,26-35,West,New
3296,1,7/15/2025,1,0,0,0,36-50,Midwest,New
1450,1,9/19/2025,0,0,0,0,26-35,South,Returning
6814,1,8/1/2025,0,0,0,0,26-35,East,New
7525,2,7/13/2025,1,0,0,0,36-50,East,New
1960,1,11/27/2025,0,0,0,0,50+,South,Returning
133,1,11/14/2025,0,0,0,0,50+,East,Returning
2136,2,9/1/2025,0,0,0,0,26-35,South,Returning
4661,2,9/13/2025,0,0,0,0,50+,West,New
6468,1,10/4/2025,1,0,0,0,18-25,Midwest,New
2717,2,10/18/2025,1,0,0,0,26-35,East,Returning
2187,2,10/12/2025,0,0,0,0,36-50,West,Returning
1991,1,8/24/2025,0,0,0,0,50+,Midwest,New
23,2,9/6/2025,0,0,0,0,26-35,South,Returning
113,1,12/26/2025,1,0,0,0,26-35,West,Returning
3424,1,7/17/2025,0,0,0,0,18-25,South,Returning
4941,1,9/11/2025,0,0,0,0,26-35,East,Returning
101,1,8/16/2025,0,0,0,0,26-35,East,New
1603,1,8/13/2025,0,0,0,0,36-50,South,Returning
7279,2,7/29/2025,0,0,0,0,26-35,Midwest,Returning
7921,1,7/18/2025,0,0,0,0,26-35,East,New
5135,1,12/11/2025,0,0,0,0,36-50,East,Returning
4174,2,12/4/2025,0,0,0,0,18-25,South,New
4665,2,11/11/2025,0,0,0,0,18-25,East,New
2964,1,12/14/2025,0,0,0,0,26-35,West,Returning
1613,1,11/26/2025,0,0,0,0,36-50,South,Returning
3008,1,7/24/2025,0,0,0,0,50+,Midwest,Returning
5600,2,11/24/2025,0,0,0,0,18-25,South,New
5302,2,11/23/2025,1,0,0,0,26-35,East,New
5419,1,7/1/2025,1,0,0,0,50+,West,New
4870,1,12/6/2025,0,0,0,0,36-50,East,Returning
484,2,11/12/2025,1,0,0,0,36-50,West,New
5012,2,12/26/2025,0,0,0,0,18-25,South,Returning
7047,1,9/25/2025,0,0,0,0,26-35,South,New
5192,1,11/11/2025,0,0,0,0,50+,East,New
4636,1,11/17/2025,0,0,0,0,36-50,West,Returning
1792,2,10/28/2025,0,0,0,0,36-50,West,Returning
6340,2,12/20/2025,1,0,0,0,26-35,East,Returning
3613,1,7/26/2025,0,0,0,0,26-35,East,Returning
2104,2,9/3/2025,0,0,0,0,26-35,South,New
3919,1,7/18/2025,1,0,0,0,36-50,South,New
977,2,10/17/2025,1,1,0,0,26-35,East,New
7412,2,7/5/2025,0,0,0,0,26-35,South,Returning
5620,2,8/24/2025,1,0,0,0,36-50,South,New
2613,1,11/11/2025,0,0,0,0,50+,West,Returning
6352,1,12/8/2025,1,0,0,0,26-35,Midwest,New
434,2,8/10/2025,0,0,0,0,18-25,West,Returning
3089,2,8/15/2025,0,0,0,0,36-50,East,Returning
5212,1,7/5/2025,0,0,0,0,26-35,East,Returning
190,2,9/2/2025,1,0,0,0,36-50,Midwest,New
5670,1,11/4/2025,0,0,0,0,50+,East,Returning
6547,1,12/7/2025,0,0,0,0,26-35,South,New
4754,2,9/14/2025,1,0,0,0,26-35,Midwest,Returning
1649,1,7/19/2025,0,0,0,0,50+,Midwest,New
5993,1,8/27/2025,0,0,0,0,36-50,Midwest,Returning
2713,1,9/27/2025,0,0,0,0,26-35,Midwest,New
5888,2,10/18/2025,1,0,0,0,26-35,South,Returning
5026,1,10/13/2025,0,0,0,0,36-50,Midwest,Returning
748,1,11/22/2025,0,0,0,0,26-35,East,Returning
800,1,10/13/2025,0,0,0,0,36-50,South,Returning
122,1,9/11/2025,0,0,0,0,26-35,West,Returning
576,1,7/22/2025,1,0,0,0,26-35,South,Returning
2398,1,12/16/2025,0,0,0,0,26-35,West,New
206,1,7/8/2025,0,0,0,0,50+,East,New
7508,2,8/29/2025,1,0,0,0,18-25,East,Returning
7334,1,9/13/2025,0,0,0,0,36-50,West,New
1381,1,12/8/2025,1,0,0,0,50+,West,New
2492,2,9/20/2025,1,0,0,0,18-25,East,Returning
5938,1,9/13/2025,0,0,0,0,50+,South,Returning
5286,1,12/17/2025,0,0,0,0,36-50,Midwest,Returning
4653,2,9/4/2025,1,0,0,0,26-35,South,New
7914,2,11/14/2025,0,0,0,0,50+,East,Returning
5039,2,7/6/2025,1,0,0,0,36-50,West,Returning
5356,2,10/16/2025,0,0,0,0,18-25,West,Returning
4017,2,11/9/2025,0,0,0,0,36-50,Midwest,New
4201,1,8/7/2025,0,0,0,0,36-50,West,New
2329,1,11/14/2025,0,0,0,0,50+,East,Returning
4168,2,12/10/2025,0,0,0,0,36-50,South,Returning
7346,1,7/10/2025,1,0,0,0,36-50,Midwest,Returning
3016,2,8/4/2025,0,0,0,0,36-50,West,Returning
1066,1,7/26/2025,0,0,0,0,36-50,South,New
4799,1,12/18/2025,0,0,0,0,18-25,East,Returning
6282,2,8/22/2025,0,0,0,0,36-50,West,Returning
7671,2,12/18/2025,0,0,0,0,50+,South,Returning
4338,2,9/7/2025,0,0,0,0,50+,Midwest,Returning
6305,1,12/24/2025,0,0,0,0,36-50,West,Returning
2004,1,10/10/2025,0,0,0,0,26-35,East,Returning
3394,2,8/20/2025,0,0,0,0,50+,East,New
3353,1,9/30/2025,1,0,0,0,18-25,Midwest,New
2660,2,7/25/2025,0,0,0,0,36-50,West,New
5730,2,8/5/2025,0,0,0,0,26-35,West,New
7069,1,10/22/2025,1,0,0,0,50+,West,New
2613,1,11/13/2025,0,0,0,0,26-35,East,Returning
1087,2,9/15/2025,1,0,0,0,26-35,Midwest,Returning
6604,1,12/1/2025,1,0,0,0,50+,West,New
6797,1,9/8/2025,1,0,0,0,26-35,East,Returning
7480,2,9/6/2025,1,0,0,0,26-35,South,New
2041,1,10/9/2025,0,0,0,0,50+,West,Returning
5753,2,9/9/2025,0,0,0,0,18-25,East,New
5726,1,11/2/2025,0,0,0,0,26-35,Midwest,Returning
6321,1,12/10/2025,1,0,0,0,36-50,South,Returning
6450,2,8/29/2025,0,0,0,0,50+,West,Returning
7621,1,9/26/2025,0,0,0,0,18-25,South,Returning
3816,2,8/30/2025,0,0,0,0,26-35,Midwest,New
608,1,10/15/2025,0,0,0,0,26-35,East,Returning
1539,2,10/18/2025,0,0,0,0,50+,Midwest,Returning
7093,2,9/20/2025,0,0,0,0,36-50,Midwest,Returning
6759,2,7/13/2025,0,0,0,0,26-35,South,New
89,1,12/14/2025,0,0,0,0,50+,South,New
2941,1,11/3/2025,0,0,0,0,36-50,Midwest,Returning
1962,1,11/7/2025,0,0,0,0,36-50,Midwest,New
2566,2,11/21/2025,0,0,0,0,36-50,East,Returning
5111,2,7/5/2025,0,0,0,0,26-35,South,Returning
4081,2,12/6/2025,0,0,0,0,18-25,South,Returning
3848,1,7/16/2025,0,0,0,0,36-50,South,Returning
3481,1,11/13/2025,1,0,0,0,26-35,East,Returning
5133,1,12/19/2025,1,0,0,0,26-35,Midwest,Returning
5465,1,9/30/2025,0,0,0,0,50+,South,Returning
348,1,11/6/2025,0,0,0,0,36-50,South,New
1098,1,12/5/2025,0,0,0,0,36-50,West,New
2730,1,10/10/2025,0,0,0,0,36-50,East,New
3486,2,9/27/2025,0,0,0,0,26-35,South,Returning
7970,1,11/23/2025,1,0,0,0,36-50,Midwest,Returning
7134,1,11/19/2025,1,0,0,0,36-50,South,New
5191,2,7/15/2025,1,0,0,0,26-35,East,Returning
289,2,7/12/2025,0,0,0,0,36-50,Midwest,Returning
806,1,11/6/2025,1,0,0,0,26-35,South,New
3659,2,11/5/2025,0,0,0,0,18-25,Midwest,Returning
4697,1,11/24/2025,1,0,0,0,50+,West,New
5285,2,7/16/2025,1,0,0,0,26-35,West,Returning
1136,2,7/29/2025,1,0,0,0,26-35,East,New
7102,1,7/5/2025,1,0,0,0,36-50,East,New
3946,2,8/20/2025,0,0,0,0,26-35,West,New
4751,1,9/29/2025,0,0,0,0,50+,Midwest,New
315,1,9/3/2025,1,0,0,0,18-25,South,Returning
6596,1,7/22/2025,0,0,0,0,36-50,South,Returning
4345,1,10/8/2025,0,0,0,0,18-25,East,New
1782,1,8/28/2025,1,0,0,0,26-35,West,Returning
2551,1,8/21/2025,0,0,0,0,18-25,East,New
2823,1,11/17/2025,0,0,0,0,26-35,West,New
217,1,8/27/2025,0,0,0,0,50+,Midwest,Returning
7538,1,10/8/2025,0,0,0,0,26-35,West,New
6424,1,7/13/2025,0,0,0,0,26-35,South,Returning
7088,1,11/10/2025,0,0,0,0,26-35,East,Returning
2830,1,10/6/2025,0,0,0,0,26-35,Midwest,Returning
4464,2,11/19/2025,0,0,0,0,26-35,South,Returning
3667,2,8/24/2025,0,0,0,0,50+,East,Returning
3804,1,9/25/2025,1,0,0,0,36-50,South,New
4712,1,9/16/2025,0,0,0,0,26-35,South,Returning
3609,2,12/25/2025,0,0,0,0,26-35,West,New
6186,2,7/19/2025,0,0,0,0,26-35,West,New
471,2,8/6/2025,0,0,0,0,26-35,East,New
1542,2,12/22/2025,0,0,0,0,18-25,Midwest,Returning
7140,2,7/16/2025,0,0,0,0,18-25,Midwest,Returning
7059,1,8/20/2025,1,0,0,0,18-25,East,New
6546,1,8/27/2025,1,0,0,0,50+,West,Returning
2951,2,11/19/2025,0,0,0,0,26-35,South,New
3651,2,11/15/2025,1,0,0,0,18-25,South,Returning
203,2,12/4/2025,0,0,0,0,36-50,South,Returning
2236,2,7/18/2025,1,0,0,0,26-35,East,Returning
5812,1,8/8/2025,0,0,0,0,36-50,West,Returning
2744,1,9/23/2025,1,0,0,0,36-50,Midwest,Returning
3843,2,11/9/2025,0,0,0,0,18-25,East,New
986,2,10/11/2025,0,0,0,0,36-50,South,Returning
3972,2,10/2/2025,1,0,0,0,26-35,Midwest,Returning
5775,2,11/23/2025,0,0,0,0,50+,East,Returning
4578,2,8/5/2025,0,0,0,0,36-50,South,Returning
4454,1,11/30/2025,0,0,0,0,26-35,Midwest,Returning
7317,1,10/27/2025,0,0,0,0,26-35,South,New
1873,1,8/13/2025,0,0,0,0,26-35,Midwest,New
2396,1,9/17/2025,0,0,0,0,26-35,South,New
4985,2,8/19/2025,1,0,0,0,26-35,South,New
3842,1,8/25/2025,0,0,0,0,50+,South,Returning
7834,2,11/1/2025,1,0,0,0,26-35,South,New
478,1,8/24/2025,0,0,0,0,26-35,Midwest,New
980,2,12/2/2025,0,0,0,0,26-35,South,New
2736,1,7/18/2025,0,0,0,0,18-25,West,Returning
3668,2,7/31/2025,1,0,0,0,26-35,East,Returning
7124,1,12/12/2025,1,0,0,0,50+,West,New
3954,1,11/8/2025,1,0,0,0,26-35,East,Returning
3498,1,9/18/2025,0,0,0,0,18-25,East,Returning
1335,2,8/12/2025,1,0,0,0,18-25,Midwest,Returning
3474,2,8/15/2025,0,0,0,0,36-50,East,Returning
4253,2,8/2/2025,0,0,0,0,36-50,East,New
4671,2,12/9/2025,1,1,0,0,36-50,West,Returning
4848,1,8/30/2025,0,0,0,0,36-50,Midwest,Returning
3438,1,12/16/2025,0,0,0,0,36-50,West,New
1259,1,11/21/2025,0,0,0,0,50+,West,Returning
1222,1,9/3/2025,0,0,0,0,26-35,South,New
1238,1,11/11/2025,1,0,0,0,36-50,East,New
4949,2,9/24/2025,0,0,0,0,36-50,South,New
6851,2,9/25/2025,0,0,0,0,26-35,East,New
7065,1,11/16/2025,0,0,0,0,36-50,East,Returning
2492,2,11/6/2025,0,0,0,0,36-50,West,New
638,2,8/9/2025,1,0,0,0,18-25,South,New
5043,1,9/12/2025,0,0,0,0,18-25,South,Returning
308,2,12/16/2025,0,0,0,0,36-50,Midwest,New
5015,2,8/7/2025,0,0,0,0,18-25,East,Returning
3065,2,11/6/2025,0,0,0,0,26-35,East,New
6714,2,11/29/2025,1,0,0,0,18-25,Midwest,Returning
5003,1,10/17/2025,0,0,0,0,36-50,Midwest,Returning
5920,1,7/10/2025,1,0,0,0,36-50,West,New
3246,2,12/1/2025,0,0,0,0,26-35,South,Returning
6725,1,12/10/2025,0,0,0,0,50+,South,Returning
4202,1,10/24/2025,0,0,0,0,18-25,East,Returning
5002,1,11/19/2025,0,0,0,0,50+,East,New
2886,1,7/9/2025,0,0,0,0,50+,South,Returning
3596,1,11/8/2025,0,0,0,0,36-50,South,Returning
6722,2,11/22/2025,1,0,0,0,36-50,East,New
3149,2,10/11/2025,0,0,0,0,36-50,South,Returning
172,1,10/3/2025,0,0,0,0,26-35,Midwest,Returning
3033,1,11/23/2025,0,0,0,0,18-25,Midwest,Returning
3136,2,10/28/2025,1,0,0,0,18-25,South,Returning
3348,2,7/6/2025,1,1,0,0,18-25,East,New
566,2,8/3/2025,0,0,0,0,26-35,West,New
1035,2,10/15/2025,0,0,0,0,18-25,West,Returning
2593,1,10/17/2025,1,0,0,0,26-35,West,Returning
3392,2,8/16/2025,0,0,0,0,26-35,East,New
233,2,7/26/2025,0,0,0,0,50+,West,Returning
3116,2,10/24/2025,0,0,0,0,18-25,East,New
2562,2,8/25/2025,1,0,0,0,36-50,Midwest,New
277,1,10/30/2025,0,0,0,0,18-25,South,Returning
2004,1,10/27/2025,0,0,0,0,26-35,South,New
2202,2,8/8/2025,1,0,0,0,26-35,West,Returning
1149,1,11/16/2025,0,0,0,0,36-50,West,New
6016,2,7/28/2025,0,0,0,0,18-25,Midwest,New
579,1,9/10/2025,0,0,0,0,26-35,South,Returning
4624,2,10/14/2025,0,0,0,0,26-35,South,New
5323,2,12/7/2025,0,0,0,0,50+,Midwest,Returning
6450,1,12/17/2025,0,0,0,0,18-25,West,New
4365,1,11/2/2025,0,0,0,0,18-25,East,New
4342,2,10/28/2025,1,0,0,0,50+,East,Returning
6087,1,9/29/2025,1,0,0,0,26-35,East,Returning
6833,1,9/26/2025,0,0,0,0,36-50,West,Returning
1688,2,10/9/2025,0,0,0,0,26-35,East,Returning
6369,1,12/16/2025,1,0,0,0,36-50,Midwest,Returning
3699,2,10/26/2025,0,0,0,0,26-35,East,New
787,1,11/25/2025,1,0,0,0,36-50,South,Returning
4900,1,10/8/2025,0,0,0,0,26-35,West,Returning
7817,1,11/9/2025,1,0,0,0,36-50,South,Returning
1126,2,12/1/2025,0,0,0,0,26-35,East,New
118,2,9/17/2025,0,0,0,0,26-35,East,Returning
7333,1,10/25/2025,0,0,0,0,26-35,South,Returning
4775,1,9/27/2025,1,0,0,0,36-50,Midwest,Returning
1753,2,9/30/2025,0,0,0,0,26-35,East,Returning
6341,2,8/17/2025,0,0,0,0,36-50,South,New
3150,1,11/28/2025,0,0,0,0,50+,Midwest,Returning
2656,1,11/25/2025,0,0,0,0,18-25,West,Returning
2319,1,12/13/2025,0,0,0,0,36-50,South,Returning
4789,2,8/21/2025,0,0,0,0,50+,Midwest,Returning
1077,2,12/27/2025,1,0,0,0,36-50,East,Returning
2897,2,11/4/2025,0,0,0,0,36-50,South,New
2441,2,8/31/2025,0,0,0,0,50+,South,New
485,1,12/5/2025,1,0,0,0,50+,Midwest,Returning
6106,2,10/9/2025,0,0,0,0,26-35,West,Returning
68,2,10/8/2025,0,0,0,0,36-50,South,Returning
7678,1,11/14/2025,0,0,0,0,26-35,East,Returning
759,2,7/29/2025,0,0,0,0,18-25,South,New
2866,1,9/22/2025,1,0,0,0,26-35,South,Returning
788,2,7/5/2025,0,0,0,0,26-35,West,Returning
2936,2,9/15/2025,0,0,0,0,26-35,Midwest,New
4888,2,10/30/2025,0,0,0,0,36-50,Midwest,New
700,1,12/25/2025,1,1,0,0,36-50,South,New
4207,2,8/10/2025,0,0,0,0,36-50,South,Returning
6176,1,12/5/2025,0,0,0,0,26-35,Midwest,Returning
3644,1,7/8/2025,0,0,0,0,26-35,South,Returning
900,2,7/3/2025,1,0,0,0,36-50,East,Returning
5536,1,8/31/2025,0,0,0,0,26-35,West,Returning
1492,2,8/22/2025,0,0,0,0,50+,South,Returning
135,1,10/13/2025,1,0,0,0,36-50,Midwest,Returning
3495,2,8/4/2025,0,0,0,0,26-35,South,Returning
2168,2,10/8/2025,0,0,0,0,18-25,West,New
228,1,12/25/2025,0,0,0,0,36-50,West,Returning
6220,2,7/31/2025,1,0,0,0,26-35,East,New
4798,1,9/16/2025,0,0,0,0,26-35,Midwest,Returning
7280,2,10/17/2025,0,0,0,0,26-35,Midwest,Returning
3843,2,9/16/2025,0,0,0,0,36-50,South,Returning
3507,2,9/12/2025,0,0,0,0,36-50,West,New
6742,2,7/7/2025,0,0,0,0,18-25,West,New
652,2,9/24/2025,1,0,0,0,36-50,West,Returning
2894,2,12/14/2025,0,0,0,0,36-50,South,New
6390,2,12/5/2025,0,0,0,0,36-50,Midwest,New
2341,1,11/21/2025,0,0,0,0,18-25,West,Returning
7082,1,7/15/2025,0,0,0,0,26-35,West,Returning
2273,2,7/23/2025,0,0,0,0,36-50,South,New
3310,1,10/4/2025,0,0,0,0,26-35,Midwest,Returning
7179,1,8/23/2025,0,0,0,0,50+,East,New
1947,2,8/1/2025,0,0,0,0,36-50,East,Returning
7745,2,8/3/2025,0,0,0,0,18-25,Midwest,Returning
352,1,8/2/2025,0,0,0,0,26-35,Midwest,Returning
2127,1,7/17/2025,0,0,0,0,26-35,West,New
4729,1,10/18/2025,0,0,0,0,36-50,East,Returning
4753,1,9/13/2025,0,0,0,0,18-25,Midwest,New
7279,1,10/29/2025,0,0,0,0,50+,East,Returning
7679,2,8/8/2025,0,0,0,0,36-50,Midwest,New
5424,1,10/18/2025,0,0,0,0,36-50,South,New
5278,2,8/3/2025,0,0,0,0,36-50,West,New
2538,2,12/14/2025,0,0,0,0,50+,East,New
6446,1,7/31/2025,0,0,0,0,50+,Midwest,New
5144,2,11/21/2025,0,0,0,0,50+,East,Returning
193,1,11/1/2025,0,0,0,0,36-50,South,Returning
6657,2,8/5/2025,0,0,0,0,26-35,West,New
2878,2,7/17/2025,0,0,0,0,18-25,West,Returning
3807,2,10/23/2025,1,0,0,0,26-35,Midwest,Returning
3889,1,7/8/2025,1,0,0,0,50+,East,Returning
